,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13318,13319,50,1191,2017-03-18,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-07-23
13319,13320,82,1439,2017-05-04,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
13320,13321,0,246,2017-10-13,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
13321,13322,66,1968,2017-01-02,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
13322,13323,7,2475,2017-01-26,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
13323,13324,0,453,2017-02-21,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
13324,13325,12,2570,2017-07-05,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2009-03-10
13325,13326,29,991,2017-02-10,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2002-03-24
13326,13327,71,1264,2017-08-14,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-26
13327,13328,3,1866,2017-02-21,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-05-09
13328,13329,74,655,2017-01-06,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1995-12-21
13329,13330,77,1156,2017-03-23,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
13330,13331,13,2446,2017-01-24,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
13331,13332,49,3093,2017-07-14,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2015-06-19
13332,13333,38,1635,2017-03-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
13333,13334,0,2399,2017-10-24,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
13334,13335,56,844,2017-05-22,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04
13335,13336,15,2833,2017-10-15,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1996-04-07
13336,13337,40,2727,2017-03-08,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1991-01-23
13337,13338,66,938,2017-01-06,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
13338,13339,43,413,2017-02-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2004-08-09
13339,13340,6,1889,2017-06-21,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
13340,13341,68,1750,2017-03-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1995-10-26
13341,13342,54,1870,2017-06-11,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
13342,13343,3,2430,2017-09-06,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17
13345,13346,55,114,2017-05-17,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
13346,13347,0,2124,2017-04-30,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06
13347,13348,12,1378,2017-12-13,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2009-03-10
13348,13349,24,1106,2017-02-07,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-09
13349,13350,0,2943,2017-09-20,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-28
13350,13351,12,2898,2017-07-12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-05-07
13351,13352,31,3251,2017-06-05,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2005-05-12
13352,13353,57,134,2017-02-03,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2012-05-20
13353,13354,38,3394,2017-12-11,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
13354,13355,50,1353,2017-09-23,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1991-01-23
13355,13356,62,2358,2017-05-05,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2013-03-14
13357,13358,52,1511,2017-06-12,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
13358,13359,28,540,2017-05-24,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07
13359,13360,79,3143,2017-11-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
13360,13361,0,169,2017-10-25,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2005-05-12
13361,13362,85,1681,2017-05-02,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2015-08-12
13362,13363,13,395,2017-01-05,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
13363,13364,26,2268,2017-07-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
13364,13365,96,2138,2017-04-05,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
13365,13366,18,776,2017-06-04,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
13366,13367,88,2636,2017-07-01,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-07-17
13367,13368,18,1658,2017-01-01,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2009-03-10
13369,13370,63,1330,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
13370,13371,22,85,2017-05-20,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
13371,13372,23,2476,2017-10-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
13372,13373,39,2995,2017-10-05,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1997-05-12
13373,13374,97,751,2017-08-22,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-31
13374,13375,24,2342,2017-10-22,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-09
13375,13376,27,321,2017-01-18,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2003-02-18
13376,13377,55,450,2017-07-23,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2015-10-20
13377,13378,9,1698,2017-07-20,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2003-08-07
13378,13379,6,285,2017-08-30,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
13380,13381,0,3193,2017-02-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
13381,13382,46,1213,2017-05-12,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22
13382,13383,89,1670,2017-09-26,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
13383,13384,59,2630,2017-03-30,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
13384,13385,83,1407,2017-01-27,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1993-04-22
13385,13386,53,2470,2017-09-25,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
13386,13387,2,1732,2017-03-01,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
13387,13388,28,1542,2017-07-10,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1994-07-14
13388,13389,46,2144,2017-05-06,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2009-04-14
13389,13390,35,995,2017-07-06,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2010-06-09
13390,13391,61,2391,2017-09-22,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
13391,13392,46,2103,2017-07-28,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
13392,13393,98,2061,2017-02-03,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
13393,13394,69,288,2017-02-14,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
13394,13395,82,3179,2017-04-06,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1993-04-22
13395,13396,35,394,2017-09-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1991-11-09
13396,13397,26,2649,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
13397,13398,98,344,2017-08-20,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-01-23
13398,13399,59,314,2017-02-13,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2000-11-05
13399,13400,54,2770,2017-01-08,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-04
13400,13401,12,1864,2017-12-06,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
13401,13402,82,871,2017-09-16,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2004-12-20
13402,13403,51,2372,2017-09-04,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
13403,13404,98,2571,2017-11-15,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-08
13404,13405,16,2292,2017-07-04,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-07-17
13405,13406,25,772,2017-03-02,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06
13406,13407,74,3431,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24
13408,13409,5,2748,2017-11-10,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
13409,13410,25,826,2017-08-05,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2015-08-04
13410,13411,22,2052,2017-03-24,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1991-11-12
13411,13412,57,1531,2017-03-11,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23
13412,13413,33,1748,2017-12-18,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-21
13413,13414,45,314,2017-12-10,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-05
13414,13415,97,2965,2017-10-01,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09
13415,13416,76,3254,2017-05-08,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
13416,13417,91,2413,2017-08-24,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2003-09-11
13417,13418,90,889,2017-02-17,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-12
13418,13419,4,458,2017-01-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1991-11-09
13419,13420,73,2881,2017-07-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2014-10-12
13420,13421,88,3195,2017-06-28,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
13421,13422,18,607,2017-11-02,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
13422,13423,0,575,2017-03-31,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2013-06-11
13423,13424,2,1,2017-02-21,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-11
13424,13425,8,903,2017-05-30,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-18
13425,13426,66,2608,2017-03-20,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2005-10-24
13426,13427,27,437,2017-07-12,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1994-07-14
13427,13428,99,1859,2017-10-13,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-07-23
13428,13429,93,1664,2017-01-17,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2002-10-12
13429,13430,69,2946,2017-06-08,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-13
13430,13431,3,2202,2017-11-02,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11
13431,13432,74,2455,2017-10-16,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24
13432,13433,12,2574,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
13433,13434,88,594,2017-04-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
13434,13435,22,2223,2017-11-06,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
13435,13436,20,151,2017-02-12,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2007-08-06
13436,13437,33,2264,2017-04-21,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
13437,13438,99,3021,2017-06-01,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12
13439,13440,64,2837,2017-07-30,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
13440,13441,0,511,2017-11-19,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
13441,13442,1,1254,2017-04-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
13442,13443,68,1216,2017-03-13,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2015-04-13
13443,13444,95,284,2017-08-19,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-08-09
13444,13445,1,3237,2017-07-06,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-27
13445,13446,83,1218,2017-11-08,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
13446,13447,58,1684,2017-12-14,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20
13447,13448,0,1647,2017-05-02,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-01-12
13448,13449,1,1721,2017-04-19,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
13449,13450,5,2461,2017-01-22,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
13450,13451,67,1890,2017-06-24,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
13451,13452,53,3249,2017-11-21,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2010-08-22
13452,13453,71,80,2017-01-31,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-26
13453,13454,41,1078,2017-03-19,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-12
13454,13455,84,3400,2017-07-26,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1993-04-22
13455,13456,28,209,2017-06-20,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2013-03-14
13456,13457,7,1320,2017-03-24,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1999-07-22
13457,13458,14,1433,2017-08-21,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-07
13458,13459,19,1828,2017-03-12,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
13460,13461,1,3451,2017-07-06,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
13461,13462,29,2299,2017-06-30,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1994-08-12
13462,13463,52,3304,2017-09-11,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
13463,13464,10,294,2017-03-05,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2006-10-03
13464,13465,46,2912,2017-03-24,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22
13465,13466,51,2072,2017-07-09,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2009-04-14
13466,13467,62,3226,2017-05-17,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
13467,13468,58,2767,2017-04-18,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
13468,13469,12,3498,2017-02-03,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
13469,13470,90,3093,2017-10-23,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-21
13470,13471,11,805,2017-05-01,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
13471,13472,1,3489,2017-09-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-17
13472,13473,31,2428,2017-11-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2010-06-09
13473,13474,57,2336,2017-10-17,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23
13474,13475,36,37,2017-03-05,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
13475,13476,42,1228,2017-08-20,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-21
13476,13477,53,3304,2017-09-30,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
13477,13478,41,835,2017-01-11,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,2008-03-21
13478,13479,28,2226,2017-08-22,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07
13479,13480,41,876,2017-04-15,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
13480,13481,36,2598,2017-08-07,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-21
13481,13482,35,3080,2017-12-12,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
13482,13483,0,298,2017-07-27,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
13483,13484,66,621,2017-11-15,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
13484,13485,40,237,2017-02-28,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-07-22
13485,13486,17,13,2017-11-17,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2002-10-12
13486,13487,80,1492,2017-11-26,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-04
13487,13488,16,3191,2017-11-24,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-04-07
13488,13489,88,1332,2017-11-10,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-05
13489,13490,53,1236,2017-07-09,1.0,Cancelled,Giant Bicycles,Standard,high,medium,1274.93,764.96,2004-08-19
13490,13491,66,2845,2017-11-13,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
13491,13492,11,3340,2017-08-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
13492,13493,5,42,2017-09-10,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
13493,13494,15,1531,2017-04-07,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1993-10-04
13494,13495,43,425,2017-01-24,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2012-04-12
13495,13496,21,917,2017-04-08,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
13496,13497,28,64,2017-01-09,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-18
13497,13498,91,2460,2017-07-03,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2015-08-12
13498,13499,1,2252,2017-08-22,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
13499,13500,15,2560,2017-02-20,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
13500,13501,16,775,2017-10-23,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11
13501,13502,0,1200,2017-02-10,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
13502,13503,77,462,2017-02-09,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2013-09-18
13503,13504,66,1771,2017-05-06,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2015-04-13
13504,13505,76,3266,2017-07-12,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2003-09-11
13505,13506,45,2448,2017-12-24,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
13506,13507,13,377,2017-12-19,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
13507,13508,94,2611,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
13508,13509,24,3231,2017-07-31,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-02-06
13509,13510,80,2208,2017-06-28,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27
13510,13511,48,2816,2017-08-03,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2001-11-27
13512,13513,13,1127,2017-03-25,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
13513,13514,77,3038,2017-11-14,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
13514,13515,39,787,2017-04-01,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
13515,13516,38,1377,2017-10-15,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1997-05-12
13516,13517,17,1110,2017-07-22,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-07-11
13517,13518,46,1224,2017-04-05,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
13518,13519,21,2264,2017-07-19,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
13520,13521,3,2662,2017-04-22,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2007-08-06
13521,13522,67,1834,2017-01-17,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-07-17
13522,13523,67,3441,2017-07-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,2011-05-09
13523,13524,45,795,2017-12-12,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
13524,13525,29,2130,2017-04-22,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2013-06-11
13525,13526,17,1440,2017-01-13,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1994-09-11
13526,13527,16,3264,2017-09-06,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-07-17
13527,13528,4,1166,2017-07-16,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
13528,13529,37,832,2017-11-28,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22
13529,13530,43,1555,2017-08-19,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
13531,13532,3,1677,2017-06-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-31
13532,13533,4,364,2017-08-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
13533,13534,2,2985,2017-01-17,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
13534,13535,31,2540,2017-12-10,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2010-06-09
